Dim1,Dim2,cluster
0.14243434182318027,0.04004817462373238,2
0.06722068036470646,0.014808573873191044,1
0.150621341872662,0.10232396380495572,2
0.13894998138795903,0.0864812478404153,2
-0.12777844773571642,0.09514687595079638,3
0.07881850709496664,0.022992829255567355,2
-0.05801421059813801,-0.040940489823111506,3
0.09272020882467265,-0.07207816865446563,1
-0.0687835294188584,0.005872886300604808,4
0.06738683445359105,0.05158499064959679,1
-0.08193221133450676,-0.05399014488725217,4
-7.47429967603369e-4,0.004071963673586341,1
0.1652226693975084,-0.06573251894002359,2
0.035841093063816214,-0.12648364967973744,1
0.0013032375475997091,-0.046666993760801696,1
-0.1404368690131172,0.16345800898139493,3
-0.11909019557191702,0.047067667176148714,1
-0.006959333037820614,-0.02491341476635066,1
-0.10535173949572225,-0.018636418790707477,4
0.16922744181163482,-0.07039503725741897,2
0.13203271836983974,-0.08178846112335947,2
0.13883451036995845,9.075599354642027e-4,2
-0.07528704774883249,0.0805618738024306,3
0.0779617162721487,0.04030461206240474,1
-0.05400188036054813,-0.07145563043058935,4
-0.07437708791789363,0.03257982834318755,3
0.01386038953253704,0.043916019457910974,1
0.05170169312285616,0.034722838324304214,2
-0.10172930900155666,-0.03699799362526236,4
-0.0899604553224716,-0.030230205670174388,3
-0.09118677621461783,-0.015421608249635734,4
-0.048350120223414485,0.008028840993891144,4
0.099852548486361,-0.11793189533509131,1
-0.044306745851497575,-0.10505027439644757,4
0.07386811127601373,-0.0875102831732989,1
-0.05027887599665626,-0.1084833066940771,4
-0.08414633147794086,0.010226977038554009,4
-0.07890844286001127,-0.046903528848887634,4
-0.07642987177569217,-0.08797717229725092,4
-0.08543205203598761,-0.021195536680153566,4
0.05357719622946725,-0.10921519005626623,1
-0.05907701585756498,-0.07672658831803864,4
-0.06013107044333656,-0.05686745887276859,4
0.04973852932460316,-0.0979356511562996,1
0.019834834826258703,-0.05324153576394023,1
0.10930257371314549,0.14866856358901925,2
0.10123652030955956,-0.10268304589724042,1
0.07739700279683433,0.0845492483734476,1
-0.04522785797743168,-0.051614144603366,4
-0.006271431797011358,0.008631088178191033,1
-0.10309424764060494,0.03687889674092621,3
0.1225484005755389,-0.005840917897483299,2
-0.10764282702123022,0.1877997988581272,3
0.16962978773594672,-0.06221877307594327,2
0.07230355944132752,0.04989434514887325,1
0.02023552710983544,-0.025505083572730267,1
-0.042498330697877666,-0.040278984619475745,4
0.1321754832148594,0.17748233450887807,2
0.10476475591862253,-0.06017305097157026,4
0.06581911526682327,-0.022883863522224584,2
-0.0770575939998079,0.013176891378380443,4
-0.06083562266665753,-0.11514291771878998,4
-0.09410507262248863,0.19075019741428428,3
0.15461788059430476,0.16079687151986705,2
-0.06486906795836415,-0.07154742992129823,4
0.012475923936383243,-0.05015594210772829,1
-0.05198399942071307,0.015616373868830155,3
-0.05964166355197783,-0.0034053092909600677,3
-0.0679879379839519,-0.07504162386815401,4
-0.07823526335835035,0.011685389776319267,4
0.09523101561284562,-0.11108030275625809,1
0.031190616399535336,0.020409810405285052,1
-0.059769547193639624,-0.003066857752741517,3
-0.006154693689639488,0.020409328196299092,1
0.056645935322689044,0.03977722824486553,1
-0.06689979407562288,0.042189591594657946,3
-0.06749617766426785,0.08887267570888324,3
0.14065514624724676,-0.020522266995860374,2
0.1461125944828029,0.044408806957109345,2
