"pseudo_id","churn_probability","predicted_class"
"be6357d225a5c19f09acf6fbc6015653",0.843924760818481,"Yes"
"c279248607a5bab56ccba7ac446223f6",0.514215588569641,"No"
"c3a2adcf58f23aa02be556824b1d0f70",0.266214430332184,"No"
"c502b0e0ba6d4368ce45fd4f8a87a07a",0.0898488312959671,"No"
"c62e2aca7afc1e9c73872a62e30e7848",0.963368356227875,"Yes"
"c725b4f13e87aee2d75db85f4b717ab6",0.866058349609375,"Yes"
"c7ef3e47dc93abd7cd51c53cf2afc104",0.969308614730835,"Yes"
"c87f05ad95f5f762ee2991ac45685fac",0.442555159330368,"No"
"c9f9144d6d7f9feea4a3f7b8508c7512",0.502857685089111,"No"
"ca4594f4f60ad973138a97fc5a94c0fa",0.935324966907501,"Yes"
"cd6c3e6398909fdb7208c8a41682afec",0.924495100975037,"Yes"
"cde126123f199937279bcad3d9e01720",0.801226913928986,"Yes"
"cef8c111e1a6a010e5e1a9801e09a2e0",0.0123616140335798,"No"
"cf69da92adfa9b7918789261eb805ecc",0.796288192272186,"Yes"
"cfb0f260bbd8b345ebb474ee8b3a31c3",0.973223447799683,"Yes"
"d0c4c9f292d80bb95236914f7cc2c39c",0.431503713130951,"No"
"d0e09996630a7a664eb6f1f65c865d5c",0.489597111940384,"No"
"d2272179aa910b22d9225a1199cf14fa",0.0125734116882086,"No"
"d2bedcbfe15ea77c13a13272be47abcc",0.97578239440918,"Yes"
"d2e7df5218a6ff959bf1ab85f1858ce4",0.668346047401428,"No"
"d35d97da5a4ec305f98763ba7c8a0dfa",0.822180390357971,"Yes"
"d37cd1babcd1ecb66465edf82425aa0d",0.866364598274231,"Yes"
"d39d2ba1e1aaae6b07ef60d8e46b63b2",0.959914803504944,"Yes"
"d3b4f98b469e7b1bbf56522e703cc9b5",0.00912762898951769,"No"
"d3bbd78fc08ccc5abd12a2162dd5633e",0.00856392830610275,"No"
"d7df96d130e472e3d558d2318e4b5b95",0.14641110599041,"No"
"da9537185d65911a80acaf42a65a7e59",0.217780932784081,"No"
"dbc43769b3fb6804d1b1992e6491bf3d",0.317993193864822,"No"
"dcba10179c7398d65b5bfd8ee4889d8d",0.417945683002472,"No"
"dd17b70b375e73e19d04201f4fe37788",0.412190347909927,"No"
"de69e87c5fea53f04b7b6b3c72a16a8f",0.0217911917716265,"No"
"dfe27d0f145bca6ed62bf0861cad9c36",0.0487804338335991,"No"
"e014d5d423eec7606a2303d7bb68f7d6",0.00930303614586592,"No"
"e12aeab2cdd9cfe212471224aa9a0d09",0.987908661365509,"Yes"
"e181101072b5af45d5113b3d20183037",0.416858792304993,"No"
"e2bcfffc7ab626d766ff915f3827a5b2",0.00506025785580277,"No"
"e4c5b02a0d4e20c09552d31e50c13fc4",0.00590976886451244,"No"
"e4ef9939aade2fbcfc42abe59387806f",0.993300080299377,"Yes"
"e5a9bf5971c8c820f1bbace57420b0d6",0.339103043079376,"No"
"ea212521bdc1794b4dc4914a201a8bcf",0.971892476081848,"Yes"
"ea2607eb559fc1a29cc0985002eb4993",0.964293599128723,"Yes"
"ea4ea6b03e035ecb4d9a557e6f4c6a2b",0.974994480609894,"Yes"
"ea5669d516d6701f7b7605ce36cc5040",0.924136996269226,"Yes"
"ed4d4eaaf45e242a84710ec306d662a8",0.883582353591919,"Yes"
"ee5275a035955fff643c908c7d2b3e40",0.924045324325562,"Yes"
"ef8055f337f6e7440116a5bcd1297e6b",0.461550176143646,"No"
"f32c43d378bf9c3fff05c3106dcf599f",0.00715358462184668,"No"
"f4f21a6db6bb6eb98f66aeddf3e6c3ea",0.0142296208068728,"No"
"f5de57c057c6ec27e94fb8d54a176f19",0.0637501031160355,"No"
"f77682c46f0052360c03f5b4970a2b94",0.17035011947155,"No"
"f8a31b28770a75fe299ad45b0bc9ee65",0.995334446430206,"Yes"
"f8b94f20bd0c0d13361f4ca2f2d3dffa",0.306487262248993,"No"
"fa71593f4cefdc83dfb80bc4c89c7fcc",0.713887393474579,"No"
"fa91b4e6754bdd62e07cf4bbf326e05b",0.939837634563446,"Yes"
"fabb0fa73bfeceecdf161da3389b6caa",0.922087073326111,"Yes"
"fba1db33923003177babc40f0a3cfe8d",0.0119876638054848,"No"
"fd7c61d9b6e9f8be434088054b064ea1",0.511909902095795,"No"
"fe3c45af45c15c51b4552c23672cf422",0.603303909301758,"No"
